Location,Duration (min),Time interval,Heuristics,Cuts,MIPFocus,AggFill,Obj (min),Time (s)
CPZ-BDL,90,21:00-22:30,0.1,1,0,-1,388,5.66
CPZ-BDL,90,21:00-22:30,0.01,-1,0,0,388,6.28
CPZ-BDL,90,21:00-22:30,0.0005,-1,1,0,388,6.337
CPZ-BDL,90,07:30-09:00,0.01,1,0,-1,346,30.591
CPZ-BDL,90,07:30-09:00,0.0005,0,0,-1,346,31.563
CPZ-BDL,90,07:30-09:00,0.005,0,0,10,346,31.605
CPZ-BDL,90,07:30-09:00,0.005,0,0,10,346,31.896
CPZ-BDL,90,07:30-09:00,0.01,2,1,10,346,32.504
CPZ-BDL,90,07:30-09:00,0.05,-1,0,1,346,33.121
CPZ-BDL,90,07:30-09:00,0.0005,0,1,1,346,34.731
CPZ-BDL,90,07:30-09:00,0.1,1,0,10,346,36.699
CPZ-BDL,90,21:30-23:00,0.005,2,0,0,312,0.687
CPZ-BDL,90,21:30-23:00,0.0005,2,1,-1,312,0.699
CPZ-BDL,90,21:30-23:00,0.005,2,2,-1,312,0.704
CPZ-BDL,90,21:30-23:00,0.001,2,2,-1,312,0.715
CPZ-BDL,90,21:30-23:00,0.0005,3,2,-1,312,0.748
CPZ-BDL,90,21:30-23:00,0.005,3,3,0,312,0.755
CPZ-BDL,90,21:30-23:00,0.0001,3,2,-1,312,0.759
CPZ-BDL,90,21:30-23:00,0.0005,3,2,0,312,0.78
DHY-HLZ,90,06:00-07:30,0.001,0,0,-1,1139,13.739
DHY-HLZ,90,06:00-07:30,0.01,0,0,-1,1139,13.85
DHY-HLZ,90,06:00-07:30,0.005,0,0,1,1139,13.874
DHY-HLZ,90,06:00-07:30,0.001,0,1,0,1139,13.928
DHY-HLZ,90,06:00-07:30,0.1,0,0,0,1139,14.577
DHY-HLZ,90,06:00-07:30,0.1,0,1,0,1139,14.579
DHY-HLZ,90,06:00-07:30,0.1,0,0,1,1139,14.646
DHY-HLZ,90,06:00-07:30,0.5,0,1,10,1139,14.913
DHY-HLZ,90,08:00-09:30,0.01,-1,1,0,422,23.353
DHY-HLZ,90,08:00-09:30,0.005,-1,1,0,422,31.729
DHY-HLZ,90,08:00-09:30,0.0001,-1,1,-1,422,31.796
DHY-HLZ,90,08:00-09:30,0.0001,-1,1,0,422,31.882
DHY-HLZ,90,08:00-09:30,0.005,2,0,-1,422,31.961
DHY-HLZ,90,08:00-09:30,0.0005,-1,1,1,422,32.427
DHY-HLZ,90,08:00-09:30,0.0005,0,1,-1,422,32.78
DHY-HLZ,90,08:00-09:30,0.5,1,0,1,422,32.949
DHY-HLZ,90,08:30-10:00,0.05,1,0,100,529,27.968
DHY-HLZ,90,08:30-10:00,0.5,1,0,1000,529,29.505
DHY-HLZ,90,08:30-10:00,0.5,-1,0,100,529,29.99
DHY-HLZ,90,08:30-10:00,0.1,2,1,1000,529,38.216
DHY-HLZ,90,08:30-10:00,0.05,1,0,0,529,39.131
DHY-HLZ,90,08:30-10:00,0.1,1,1,-1,529,48.879
DHY-HLZ,90,08:30-10:00,0.1,-1,1,1,529,49.456
DHY-HLZ,90,08:30-10:00,0.1,2,0,-1,529,50.152
DHY-HLZ,90,09:00-10:30,0.1,0,0,0,553,19.468
DHY-HLZ,90,09:00-10:30,0.001,0,0,-1,553,23.284
DHY-HLZ,90,09:00-10:30,0.05,0,1,1,553,25.922
DHY-HLZ,90,09:00-10:30,0.05,1,1,1,553,33.081
DHY-HLZ,90,09:00-10:30,0.01,1,1,1000,553,34.185
DHY-HLZ,90,09:00-10:30,0.1,0,3,10,553,34.76
DHY-HLZ,90,09:00-10:30,0.05,2,1,0,553,35.125
DHY-HLZ,90,09:00-10:30,0.005,1,1,1000,553,38.386
DHY-HLZ,90,09:30-11:00,0.001,0,1,-1,415,21.48
DHY-HLZ,90,09:30-11:00,0.05,0,1,1,415,22.564
DHY-HLZ,90,09:30-11:00,0.05,0,0,10,415,23.115
DHY-HLZ,90,09:30-11:00,0.5,0,0,0,415,24.522
DHY-HLZ,90,09:30-11:00,0.0005,0,2,-1,415,31.784
DHY-HLZ,90,09:30-11:00,0.001,0,2,-1,415,31.95
DHY-HLZ,90,09:30-11:00,0.0001,0,2,-1,415,32.06
DHY-HLZ,90,09:30-11:00,0.01,-1,1,100,415,32.255
DHY-HLZ,90,10:00-11:30,0.05,0,0,0,406,22.488
DHY-HLZ,90,10:00-11:30,0.1,1,0,1000,406,31.651
DHY-HLZ,90,10:00-11:30,0.1,1,0,100,406,31.962
DHY-HLZ,90,10:00-11:30,0.0001,0,2,0,406,34.67
DHY-HLZ,90,10:00-11:30,0.5,1,0,1000,406,34.962
DHY-HLZ,90,10:00-11:30,0.01,0,2,1,406,35.034
DHY-HLZ,90,10:00-11:30,0.5,1,0,1000,406,35.21
DHY-HLZ,90,10:00-11:30,0.01,0,0,1,406,36.178
DHY-HLZ,90,10:30-12:00,0.1,-1,0,100,564,58.965
DHY-HLZ,90,10:30-12:00,0.0005,-1,1,100,564,59.996
DHY-HLZ,90,10:30-12:00,0.001,1,1,100,564,60.437
DHY-HLZ,90,10:30-12:00,0.0005,-1,1,100,564,60.524
DHY-HLZ,90,10:30-12:00,0.5,1,0,1000,564,63.204
DHY-HLZ,90,10:30-12:00,0.1,1,2,0,564,71.985
DHY-HLZ,90,10:30-12:00,0.05,3,0,100,564,90.972
DHY-HLZ,90,10:30-12:00,0.01,-1,0,100,564,94.154
DHY-HLZ,90,11:00-12:30,0.0005,1,1,1,662,76.165
DHY-HLZ,90,11:00-12:30,0.0001,-1,1,0,662,79.979
DHY-HLZ,90,11:00-12:30,0.001,-1,1,-1,662,80.805
DHY-HLZ,90,11:00-12:30,0.5,-1,1,0,662,86.109
DHY-HLZ,90,11:00-12:30,0.005,-1,1,1,662,89.821
DHY-HLZ,90,11:00-12:30,0.005,-1,0,100,662,93.784
DHY-HLZ,90,11:00-12:30,0.0001,-1,0,-1,662,96.119
DHY-HLZ,90,11:00-12:30,0.0001,-1,0,1,662,97.787
DHY-HLZ,90,06:30-08:00,0.001,0,0,1,147,13.822
DHY-HLZ,90,06:30-08:00,0.05,0,1,1,147,14.582
DHY-HLZ,90,06:30-08:00,0.05,0,0,-1,147,16.53
DHY-HLZ,90,06:30-08:00,0.0001,0,0,10,147,18.056
DHY-HLZ,90,06:30-08:00,0.0001,0,0,10,147,18.056
DHY-HLZ,90,06:30-08:00,0.1,0,1,10,147,18.17
DHY-HLZ,90,06:30-08:00,0.0001,0,1,10,147,20.121
DHY-HLZ,90,06:30-08:00,0.01,2,0,10,147,20.491
DHY-HLZ,90,11:30-13:00,0.05,0,0,10,749,55.681
DHY-HLZ,90,11:30-13:00,0.01,0,2,-1,749,64.847
DHY-HLZ,90,11:30-13:00,0.5,0,0,0,749,68.828
DHY-HLZ,90,11:30-13:00,0.01,0,0,10,749,73.946
DHY-HLZ,90,11:30-13:00,0.0005,0,3,1,749,76.042
DHY-HLZ,90,11:30-13:00,0.0005,0,3,1,749,77.456
DHY-HLZ,90,11:30-13:00,0.1,0,2,10,749,77.556
DHY-HLZ,90,11:30-13:00,0.01,2,2,-1,749,83.436
DHY-HLZ,90,12:00-13:30,0.05,0,2,10,594,19.726
DHY-HLZ,90,12:00-13:30,0.0005,0,2,1,594,20.451
DHY-HLZ,90,12:00-13:30,0.005,0,0,1,594,20.48
DHY-HLZ,90,12:00-13:30,0.005,0,0,1,594,20.482
DHY-HLZ,90,12:00-13:30,0.0005,0,1,1,594,20.918
DHY-HLZ,90,12:00-13:30,0.001,1,1,1000,594,23.695
DHY-HLZ,90,12:00-13:30,0.5,0,3,1,594,25.491
DHY-HLZ,90,12:00-13:30,0.05,0,3,0,594,25.594
DHY-HLZ,90,12:30-14:00,0.5,0,0,0,528,20.648
DHY-HLZ,90,12:30-14:00,0.1,0,2,1,528,22.364
DHY-HLZ,90,12:30-14:00,0.05,0,3,1,528,23.868
DHY-HLZ,90,12:30-14:00,0.05,1,0,1,528,27.853
DHY-HLZ,90,12:30-14:00,0.001,0,3,-1,528,29.093
DHY-HLZ,90,12:30-14:00,0.01,1,0,0,528,29.386
DHY-HLZ,90,12:30-14:00,0.0001,-1,0,100,528,29.393
DHY-HLZ,90,12:30-14:00,0.001,-1,0,1000,528,29.462
DHY-HLZ,90,13:00-14:30,0.01,0,0,-1,457,21.693
DHY-HLZ,90,13:00-14:30,0.5,0,2,0,457,22.674
DHY-HLZ,90,13:00-14:30,0.1,0,0,1,457,22.764
DHY-HLZ,90,13:00-14:30,0.001,0,0,1,457,23.986
DHY-HLZ,90,13:00-14:30,0.005,0,0,0,457,24.744
DHY-HLZ,90,13:00-14:30,0.1,1,1,-1,457,25.585
DHY-HLZ,90,13:00-14:30,0.0005,0,0,10,457,27.005
DHY-HLZ,90,13:00-14:30,0.5,0,0,0,457,27.408
DHY-HLZ,90,13:30-15:00,0.5,-1,0,1,548,21.786
DHY-HLZ,90,13:30-15:00,0.1,1,0,-1,548,22.996
DHY-HLZ,90,13:30-15:00,0.1,-1,0,1,548,23.376
DHY-HLZ,90,13:30-15:00,0.05,2,1,0,548,24.689
DHY-HLZ,90,13:30-15:00,0.5,0,2,10,548,25.673
DHY-HLZ,90,13:30-15:00,0.0001,-1,0,1,548,25.785
DHY-HLZ,90,13:30-15:00,0.005,1,2,-1,548,26.225
DHY-HLZ,90,13:30-15:00,0.001,1,2,-1,548,26.261
DHY-HLZ,90,14:00-15:30,0.005,1,1,10,501,18.16
DHY-HLZ,90,14:00-15:30,0.005,-1,1,1,501,18.454
DHY-HLZ,90,14:00-15:30,0.0005,2,1,1,501,18.818
DHY-HLZ,90,14:00-15:30,0.0001,0,2,-1,501,19.142
DHY-HLZ,90,14:00-15:30,0.005,0,2,1,501,19.312
DHY-HLZ,90,14:00-15:30,0.0005,1,2,-1,501,19.536
DHY-HLZ,90,14:00-15:30,0.0005,2,1,10,501,19.696
DHY-HLZ,90,14:00-15:30,0.0005,2,0,1,501,20.149
DHY-HLZ,90,14:30-16:00,0.05,0,0,1,645,9.473
DHY-HLZ,90,14:30-16:00,0.5,0,2,1,645,13.52
DHY-HLZ,90,14:30-16:00,0.005,0,2,0,645,16.059
DHY-HLZ,90,14:30-16:00,0.001,0,2,1,645,16.546
DHY-HLZ,90,14:30-16:00,0.0005,-1,1,0,645,16.939
DHY-HLZ,90,14:30-16:00,0.0001,-1,1,-1,645,17.28
DHY-HLZ,90,14:30-16:00,0.01,1,1,0,645,17.484
DHY-HLZ,90,14:30-16:00,0.005,3,1,-1,645,17.922
DHY-HLZ,90,15:00-16:30,0.005,0,1,1,546,4.925
DHY-HLZ,90,15:00-16:30,0.005,0,0,1,546,4.935
DHY-HLZ,90,15:00-16:30,0.0005,0,1,0,546,5.103
DHY-HLZ,90,15:00-16:30,0.1,0,1,0,546,7.477
DHY-HLZ,90,15:00-16:30,0.1,0,3,1,546,8.258
DHY-HLZ,90,15:00-16:30,0.1,0,3,0,546,8.292
DHY-HLZ,90,15:00-16:30,0.5,1,2,1000,546,9.226
DHY-HLZ,90,15:00-16:30,0.0005,1,1,100,546,9.569
DHY-HLZ,90,15:30-17:00,0.001,0,0,-1,406,5.247
DHY-HLZ,90,15:30-17:00,0.5,0,0,0,406,5.357
DHY-HLZ,90,15:30-17:00,0.5,0,0,10,406,6.646
DHY-HLZ,90,15:30-17:00,0.5,0,3,-1,406,7.527
DHY-HLZ,90,15:30-17:00,0.0005,-1,1,0,406,7.686
DHY-HLZ,90,15:30-17:00,0.0001,0,2,0,406,7.813
DHY-HLZ,90,15:30-17:00,0.0005,2,1,0,406,7.828
DHY-HLZ,90,15:30-17:00,0.005,-1,0,0,406,7.851
DHY-HLZ,90,16:00-17:30,0.05,0,0,0,381,4.233
DHY-HLZ,90,16:00-17:30,0.1,0,0,10,381,5.42
DHY-HLZ,90,16:00-17:30,0.5,0,2,-1,381,5.579
DHY-HLZ,90,16:00-17:30,0.5,0,2,1,381,5.612
DHY-HLZ,90,16:00-17:30,0.0005,0,3,1,381,5.723
DHY-HLZ,90,16:00-17:30,0.5,0,3,1,381,6.135
DHY-HLZ,90,16:00-17:30,0.1,0,1,1,381,6.574
DHY-HLZ,90,16:00-17:30,0.0001,0,2,-1,381,6.943
DHY-HLZ,90,07:00-08:30,0.05,0,1,1,201,19.697
DHY-HLZ,90,07:00-08:30,0.05,0,0,1,201,19.991
DHY-HLZ,90,07:00-08:30,0.1,0,1,-1,201,20.341
DHY-HLZ,90,07:00-08:30,0.001,0,1,1000,201,22.524
DHY-HLZ,90,07:00-08:30,0.0005,0,1,1000,201,22.606
DHY-HLZ,90,07:00-08:30,0.01,0,0,1000,201,22.646
DHY-HLZ,90,07:00-08:30,0.5,0,0,100,201,25.216
DHY-HLZ,90,07:00-08:30,0.5,-1,1,1,201,25.363
DHY-HLZ,90,16:30-18:00,0.01,0,0,0,460,4.584
DHY-HLZ,90,16:30-18:00,0.0005,0,2,1,460,5.211
DHY-HLZ,90,16:30-18:00,0.01,0,2,1,460,5.48
DHY-HLZ,90,16:30-18:00,0.01,0,2,0,460,5.719
DHY-HLZ,90,16:30-18:00,0.05,0,2,0,460,6.057
DHY-HLZ,90,16:30-18:00,0.0005,0,3,-1,460,6.473
DHY-HLZ,90,16:30-18:00,0.1,0,3,1,460,6.532
DHY-HLZ,90,16:30-18:00,0.01,0,3,-1,460,6.617
DHY-HLZ,90,17:00-18:30,0.0005,0,2,-1,483,5.681
DHY-HLZ,90,17:00-18:30,0.001,0,2,-1,483,5.75
DHY-HLZ,90,17:00-18:30,0.1,0,2,0,483,6.249
DHY-HLZ,90,17:00-18:30,0.0001,0,0,-1,483,6.942
DHY-HLZ,90,17:00-18:30,0.1,0,0,-1,483,7.004
DHY-HLZ,90,17:00-18:30,0.0001,0,1,-1,483,7.178
DHY-HLZ,90,17:00-18:30,0.005,0,3,0,483,7.242
DHY-HLZ,90,17:00-18:30,0.0001,-1,0,1,483,7.824
DHY-HLZ,90,17:30-19:00,0.005,0,0,0,431,2.88
DHY-HLZ,90,17:30-19:00,0.005,0,0,0,431,2.914
DHY-HLZ,90,17:30-19:00,0.5,0,0,0,431,3.238
DHY-HLZ,90,17:30-19:00,0.001,-1,0,0,431,3.787
DHY-HLZ,90,17:30-19:00,0.005,0,1,0,431,3.871
DHY-HLZ,90,17:30-19:00,0.0005,1,0,0,431,3.929
DHY-HLZ,90,17:30-19:00,0.01,0,1,0,431,3.962
DHY-HLZ,90,17:30-19:00,0.0005,0,2,0,431,3.963
DHY-HLZ,90,18:00-19:30,0.1,0,0,0,426,3.656
DHY-HLZ,90,18:00-19:30,0.0001,1,1,-1,426,4.352
DHY-HLZ,90,18:00-19:30,0.05,-1,0,-1,426,4.859
DHY-HLZ,90,18:00-19:30,0.0005,-1,1,1,426,5.297
DHY-HLZ,90,18:00-19:30,0.005,-1,1,0,426,5.302
DHY-HLZ,90,18:00-19:30,0.0001,-1,0,1,426,5.4
DHY-HLZ,90,18:00-19:30,0.05,-1,1,0,426,5.41
DHY-HLZ,90,18:00-19:30,0.5,1,1,-1,426,5.443
DHY-HLZ,90,18:30-20:00,0.5,0,0,0,445,3.377
DHY-HLZ,90,18:30-20:00,0.5,0,1,0,445,3.907
DHY-HLZ,90,18:30-20:00,0.5,0,2,-1,445,4.099
DHY-HLZ,90,18:30-20:00,0.0001,-1,1,0,445,4.235
DHY-HLZ,90,18:30-20:00,0.001,1,1,0,445,4.322
DHY-HLZ,90,18:30-20:00,0.001,1,1,1,445,4.411
DHY-HLZ,90,18:30-20:00,0.001,1,1,1,445,4.499
DHY-HLZ,90,18:30-20:00,0.005,1,1,-1,445,4.537
DHY-HLZ,90,19:00-20:30,0.005,0,3,0,493,2.428
DHY-HLZ,90,19:00-20:30,0.05,0,3,-1,493,2.688
DHY-HLZ,90,19:00-20:30,0.005,1,1,0,493,2.96
DHY-HLZ,90,19:00-20:30,0.0005,1,1,-1,493,3.035
DHY-HLZ,90,19:00-20:30,0.0005,1,1,0,493,3.139
DHY-HLZ,90,19:00-20:30,0.05,1,1,-1,493,3.171
DHY-HLZ,90,19:00-20:30,0.01,-1,1,-1,493,3.201
DHY-HLZ,90,19:00-20:30,0.01,-1,1,1,493,3.361
DHY-HLZ,90,19:30-21:00,0.0005,1,3,0,449,1.258
DHY-HLZ,90,19:30-21:00,0.001,2,3,-1,449,1.309
DHY-HLZ,90,19:30-21:00,0.005,0,3,-1,449,1.344
DHY-HLZ,90,19:30-21:00,0.0005,1,2,1,449,1.364
DHY-HLZ,90,19:30-21:00,0.001,0,2,1,449,1.38
DHY-HLZ,90,19:30-21:00,0.0001,0,3,1,449,1.387
DHY-HLZ,90,19:30-21:00,0.005,2,3,1,449,1.398
DHY-HLZ,90,19:30-21:00,0.001,0,1,-1,449,1.418
DHY-HLZ,90,20:00-21:30,0.0001,2,0,-1,303,0.74
DHY-HLZ,90,20:00-21:30,0.001,1,0,-1,303,0.784
DHY-HLZ,90,20:00-21:30,0.001,-1,0,0,303,0.815
DHY-HLZ,90,20:00-21:30,0.001,1,1,0,303,0.818
DHY-HLZ,90,20:00-21:30,0.0005,1,1,0,303,0.821
DHY-HLZ,90,20:00-21:30,0.0005,2,1,-1,303,0.831
DHY-HLZ,90,20:00-21:30,0.005,-1,0,0,303,0.834
DHY-HLZ,90,20:00-21:30,0.0005,2,1,-1,303,0.837
DHY-HLZ,90,20:30-22:00,0.05,0,0,-1,387,5.71
DHY-HLZ,90,20:30-22:00,0.0001,0,2,0,387,5.936
DHY-HLZ,90,20:30-22:00,0.1,0,0,1,387,6.017
DHY-HLZ,90,20:30-22:00,0.0001,-1,0,-1,387,6.067
DHY-HLZ,90,20:30-22:00,0.01,-1,0,-1,387,6.132
DHY-HLZ,90,20:30-22:00,0.01,-1,0,0,387,6.146
DHY-HLZ,90,20:30-22:00,0.005,1,2,-1,387,6.229
DHY-HLZ,90,20:30-22:00,0.0005,1,0,-1,387,6.252
DHY-HLZ,90,21:00-22:30,0.0001,3,0,1,358,1.348
DHY-HLZ,90,21:00-22:30,0.001,3,0,0,358,1.421
DHY-HLZ,90,21:00-22:30,0.001,3,0,-1,358,1.441
DHY-HLZ,90,21:00-22:30,0.001,3,1,1,358,1.442
DHY-HLZ,90,21:00-22:30,0.005,-1,1,0,358,1.7
DHY-HLZ,90,21:00-22:30,0.0005,0,2,1,358,1.784
DHY-HLZ,90,21:00-22:30,0.1,0,2,-1,358,1.819
DHY-HLZ,90,21:00-22:30,0.0005,3,2,0,358,1.827
DHY-HLZ,90,07:30-09:00,0.0001,0,0,10,324,23.713
DHY-HLZ,90,07:30-09:00,0.0005,0,0,10,324,23.74
DHY-HLZ,90,07:30-09:00,0.0001,0,0,1,324,24.062
DHY-HLZ,90,07:30-09:00,0.5,0,1,-1,324,24.625
DHY-HLZ,90,07:30-09:00,0.01,0,0,0,324,24.905
DHY-HLZ,90,07:30-09:00,0.5,0,1,1,324,25.315
DHY-HLZ,90,07:30-09:00,0.01,2,1,0,324,28.154
DHY-HLZ,90,07:30-09:00,0.01,-1,0,1000,324,30.715
DHY-HLZ,90,21:30-23:00,0.0001,2,2,0,459,0.756
DHY-HLZ,90,21:30-23:00,0.0001,3,3,-1,459,0.771
DHY-HLZ,90,21:30-23:00,0.001,-1,3,0,459,0.798
DHY-HLZ,90,21:30-23:00,0.0001,3,3,-1,459,0.812
DHY-HLZ,90,21:30-23:00,0.005,3,0,-1,459,0.828
DHY-HLZ,90,21:30-23:00,0.0001,3,0,-1,459,0.835
DHY-HLZ,90,21:30-23:00,0.01,2,0,0,459,0.907
DHY-HLZ,90,21:30-23:00,0.5,2,0,0,459,0.911
HLZ-XHY,90,06:00-07:30,0.0001,0,1,1,49,13.951
HLZ-XHY,90,06:00-07:30,0.0001,0,0,10,49,13.963
HLZ-XHY,90,06:00-07:30,0.001,0,0,0,49,13.995
HLZ-XHY,90,06:00-07:30,0.0001,0,1,10,49,14.113
HLZ-XHY,90,06:00-07:30,0.01,0,0,10,49,14.187
HLZ-XHY,90,06:00-07:30,0.5,0,1,1,49,14.814
HLZ-XHY,90,06:00-07:30,0.5,0,1,-1,49,14.928
HLZ-XHY,90,06:00-07:30,0.5,0,1,-1,49,14.952
HLZ-XHY,90,08:00-09:30,0.1,1,0,0,415,23.78
HLZ-XHY,90,08:00-09:30,0.05,1,1,1,415,24.607
HLZ-XHY,90,08:00-09:30,0.05,-1,1,1,415,24.64
HLZ-XHY,90,08:00-09:30,0.5,-1,1,-1,415,25.518
HLZ-XHY,90,08:00-09:30,0.5,-1,1,-1,415,25.56
HLZ-XHY,90,08:00-09:30,0.5,-1,0,0,415,26.208
HLZ-XHY,90,08:00-09:30,0.1,2,1,0,415,27.27
HLZ-XHY,90,08:00-09:30,0.5,1,0,100,415,27.832
HLZ-XHY,90,08:30-10:00,0.1,1,0,-1,429,40.207
HLZ-XHY,90,08:30-10:00,0.1,0,0,0,429,44.27
HLZ-XHY,90,08:30-10:00,0.1,0,0,-1,429,45.187
HLZ-XHY,90,08:30-10:00,0.5,2,1,0,429,49.207
HLZ-XHY,90,08:30-10:00,0.0005,0,0,0,429,51.396
HLZ-XHY,90,08:30-10:00,0.001,-1,1,-1,429,52.062
HLZ-XHY,90,08:30-10:00,0.005,0,2,-1,429,52.674
HLZ-XHY,90,08:30-10:00,0.001,1,1,-1,429,52.76
HLZ-XHY,90,09:00-10:30,0.0005,0,0,-1,342,19.447
HLZ-XHY,90,09:00-10:30,0.05,0,1,1,342,20.347
HLZ-XHY,90,09:00-10:30,0.0005,0,1,0,342,20.463
HLZ-XHY,90,09:00-10:30,0.05,0,1,-1,342,20.748
HLZ-XHY,90,09:00-10:30,0.5,0,0,0,342,21.665
HLZ-XHY,90,09:00-10:30,0.5,0,0,-1,342,22.322
HLZ-XHY,90,09:00-10:30,0.0005,2,1,1,342,24.633
HLZ-XHY,90,09:00-10:30,0.005,2,1,1,342,24.824
HLZ-XHY,90,09:30-11:00,0.5,0,1,1,408,26.225
HLZ-XHY,90,09:30-11:00,0.1,-1,1,1000,408,26.526
HLZ-XHY,90,09:30-11:00,0.005,1,1,1000,408,33.031
HLZ-XHY,90,09:30-11:00,0.0005,0,2,-1,408,33.656
HLZ-XHY,90,09:30-11:00,0.0001,0,2,-1,408,33.669
HLZ-XHY,90,09:30-11:00,0.001,0,2,0,408,33.713
HLZ-XHY,90,09:30-11:00,0.005,-1,1,100,408,33.815
HLZ-XHY,90,09:30-11:00,0.05,0,2,1,408,34.169
HLZ-XHY,90,10:00-11:30,0.01,-1,0,1000,423,38.398
HLZ-XHY,90,10:00-11:30,0.01,0,2,10,423,42.311
HLZ-XHY,90,10:00-11:30,0.05,0,0,1,423,43.24
HLZ-XHY,90,10:00-11:30,0.5,2,0,1000,423,45.177
HLZ-XHY,90,10:00-11:30,0.1,0,3,0,423,45.6
HLZ-XHY,90,10:00-11:30,0.0001,0,0,-1,423,51.027
HLZ-XHY,90,10:00-11:30,0.05,2,0,100,423,56.237
HLZ-XHY,90,10:00-11:30,0.0001,-1,1,1000,423,56.494
HLZ-XHY,90,10:30-12:00,0.0005,-1,1,100,543,66.356
HLZ-XHY,90,10:30-12:00,0.001,1,1,100,543,66.808
HLZ-XHY,90,10:30-12:00,0.05,1,1,100,543,68.736
HLZ-XHY,90,10:30-12:00,0.1,1,1,100,543,72.525
HLZ-XHY,90,10:30-12:00,0.5,2,0,100,543,84.871
HLZ-XHY,90,10:30-12:00,0.001,1,0,1000,543,86.24
HLZ-XHY,90,10:30-12:00,0.005,1,1,-1,543,88.781
HLZ-XHY,90,10:30-12:00,0.005,-1,0,10,543,88.886
HLZ-XHY,90,11:00-12:30,0.1,-1,0,1,530,78.975
HLZ-XHY,90,11:00-12:30,0.1,-1,2,10,530,78.981
HLZ-XHY,90,11:00-12:30,0.05,-1,0,0,530,84.232
HLZ-XHY,90,11:00-12:30,0.001,1,1,0,530,89.731
HLZ-XHY,90,11:00-12:30,0.0005,1,0,0,530,93.514
HLZ-XHY,90,11:00-12:30,0.0005,1,2,-1,530,95.564
HLZ-XHY,90,11:00-12:30,0.5,1,0,1,530,96.613
HLZ-XHY,90,11:00-12:30,0.005,1,2,0,530,98.145
HLZ-XHY,90,06:30-08:00,0.001,0,0,-1,140,14.234
HLZ-XHY,90,06:30-08:00,0.001,0,0,0,140,14.235
HLZ-XHY,90,06:30-08:00,0.001,0,0,-1,140,14.277
HLZ-XHY,90,06:30-08:00,0.005,0,1,1,140,14.309
HLZ-XHY,90,06:30-08:00,0.1,0,0,-1,140,15.158
HLZ-XHY,90,06:30-08:00,0.05,0,0,-1,140,15.189
HLZ-XHY,90,06:30-08:00,0.05,0,1,-1,140,15.302
HLZ-XHY,90,06:30-08:00,0.0005,-1,0,0,140,15.674
HLZ-XHY,90,11:30-13:00,0.05,1,1,0,638,47.421
HLZ-XHY,90,11:30-13:00,0.5,-1,1,-1,638,47.897
HLZ-XHY,90,11:30-13:00,0.05,1,0,-1,638,48.413
HLZ-XHY,90,11:30-13:00,0.05,1,0,-1,638,48.908
HLZ-XHY,90,11:30-13:00,0.5,2,2,1,638,60.019
HLZ-XHY,90,11:30-13:00,0.05,1,0,1000,638,71.901
HLZ-XHY,90,11:30-13:00,0.0005,-1,1,10,638,73.599
HLZ-XHY,90,11:30-13:00,0.0005,1,2,10,638,75.013
HLZ-XHY,90,12:00-13:30,0.1,1,1,1,505,30.788
HLZ-XHY,90,12:00-13:30,0.1,-1,0,1,505,31.316
HLZ-XHY,90,12:00-13:30,0.0001,1,2,100,505,35.085
HLZ-XHY,90,12:00-13:30,0.0005,1,2,100,505,35.163
HLZ-XHY,90,12:00-13:30,0.5,1,0,10,505,35.693
HLZ-XHY,90,12:00-13:30,0.5,0,1,0,505,36.412
HLZ-XHY,90,12:00-13:30,0.01,1,2,100,505,36.529
HLZ-XHY,90,12:00-13:30,0.005,1,2,100,505,36.743
HLZ-XHY,90,12:30-14:00,0.0005,0,1,-1,545,11.287
HLZ-XHY,90,12:30-14:00,0.0001,0,1,0,545,11.292
HLZ-XHY,90,12:30-14:00,0.0005,0,1,1,545,11.708
HLZ-XHY,90,12:30-14:00,0.01,0,1,0,545,11.923
HLZ-XHY,90,12:30-14:00,0.001,0,0,-1,545,11.924
HLZ-XHY,90,12:30-14:00,0.001,0,0,0,545,12.019
HLZ-XHY,90,12:30-14:00,0.05,0,1,0,545,13.066
HLZ-XHY,90,12:30-14:00,0.5,0,1,10,545,14.473
HLZ-XHY,90,13:00-14:30,0.01,0,0,-1,448,23.809
HLZ-XHY,90,13:00-14:30,0.1,0,2,1,448,24.776
HLZ-XHY,90,13:00-14:30,0.005,0,2,0,448,27.269
HLZ-XHY,90,13:00-14:30,0.0005,0,3,0,448,31.223
HLZ-XHY,90,13:00-14:30,0.005,0,3,-1,448,31.677
HLZ-XHY,90,13:00-14:30,0.005,0,3,0,448,31.758
HLZ-XHY,90,13:00-14:30,0.0005,0,3,1,448,33.949
HLZ-XHY,90,13:00-14:30,0.5,1,0,10,448,35.05
HLZ-XHY,90,13:30-15:00,0.05,1,1,0,610,24.294
HLZ-XHY,90,13:30-15:00,0.5,-1,1,1,610,24.997
HLZ-XHY,90,13:30-15:00,0.5,2,1,-1,610,26.315
HLZ-XHY,90,13:30-15:00,0.05,0,0,-1,610,29.013
HLZ-XHY,90,13:30-15:00,0.005,-1,1,0,610,29.491
HLZ-XHY,90,13:30-15:00,0.5,1,0,1,610,29.547
HLZ-XHY,90,13:30-15:00,0.05,-1,0,0,610,32.174
HLZ-XHY,90,13:30-15:00,0.005,1,2,1,610,32.792
HLZ-XHY,90,14:00-15:30,0.5,0,0,10,469,10.228
HLZ-XHY,90,14:00-15:30,0.0001,2,1,0,469,20.046
